timestamp,temperature,vibration,pressure,rpm,current,load,label,failure_type
2025-12-18 16:49:24,-0.17603770395716836,-1.2476125027629792,-0.646112382691095,-0.6114658134584741,-0.24527590604722596,-0.8222566582158416,1,0
2025-12-18 16:49:29,-0.3284183427992794,0.1154278664534177,-0.5587394372597645,-0.23537843323803134,1.1795660673232982,1.02503296894031,1,0
2025-12-18 16:49:34,-0.55603293722034,-1.344396434304972,-1.2577230007104083,-1.158502002870027,-0.8713428337403346,-1.0959291955723085,0,0
2025-12-18 16:49:39,0.8517346383586561,-0.6749742411395225,0.18393059890654484,-0.6798453371349181,-0.27118212374487205,-0.8222566582158416,2,1
2025-12-18 16:49:44,-1.184045193536151,1.6962320816392982,-1.5198418370044002,-1.6713484304433581,1.1579775525752596,-0.2064934491637911,2,3
2025-12-18 16:49:49,0.37291514141127174,0.6961314557053739,-1.1703500552790778,0.34584751801174374,-0.7504471511513208,0.2724334912100259,2,1
2025-12-18 16:49:54,1.559443881516576,0.5186942478783872,-0.908231218985087,-0.8166043844878065,0.9118684844476236,1.0934511032794265,2,2
2025-12-18 16:49:59,-0.972369996483512,1.317161683099827,1.2324059440825113,-0.6456555752966961,1.3220502646603498,-0.959092926894075,2,3
2025-12-18 16:50:19,1.5352159975165747,-0.9249993976230036,1.1013465259355164,1.3715403731584057,1.3522741853076035,1.4355417749750101,2,2
2025-12-18 16:50:24,1.1150534828849819,0.22834245325240926,1.6692706712391643,0.2090884706588555,0.47578048653725125,-0.5485841208593747,2,1
2025-12-18 16:50:29,1.7150123998323707,-1.1024366054499903,-0.16556118281877666,0.17489870882063344,0.8427852372539012,-0.41174785218114124,2,2
2025-12-18 16:50:34,-1.678804087851958,-1.1105019330784898,0.489735907916202,0.5851758508792982,-1.4499150289877603,-1.5748561359461255,0,0
2025-12-18 16:50:39,-0.4253298787992825,0.4219103163363945,-1.5635283097200656,-0.8166043844878065,0.19512979481275394,0.06717908819267578,2,1
2025-12-18 16:50:44,0.6139188296218064,1.478468235669815,1.6255841985234991,0.5851758508792982,-0.1589218470550733,0.20401535687090921,2,3
2025-12-18 16:50:49,0.11533447993757817,0.61547817942038,1.4508383076608378,-0.9191736700024726,1.4084043236525026,-0.06965718048555765,2,1
2025-12-18 16:50:54,1.3012256441481462,-1.7315321604729428,0.8392276896415245,0.14070894698241138,0.7650665841609636,-0.13807531482467436,2,1
2025-12-18 16:50:59,1.508437809937627,0.534824903135386,-0.8208582735537563,-0.3379477187526975,-0.37048929158584815,-1.3011835985896585,2,2
2025-12-18 16:51:04,0.8224061472007609,-0.4652757227985384,-0.20924765553444197,1.2689710876437394,-0.3791246974850633,-1.643274270285242,2,1
2025-12-18 16:51:09,-1.5889058866940597,-1.1024366054499903,-1.0829771098477472,1.2347813258055174,-1.2340298815073778,1.23028737195766,0,0
2025-12-18 16:51:14,0.48895395425338056,1.2607043897003312,-1.0392906371320818,-0.9191736700024726,-1.2383475844569853,0.40926975988825937,2,3
